"State" "Account.Length" "Area.Code" "Phone" "Int.l.Plan" "VMail.Plan" "VMail.Message" "Day.Mins" "Day.Calls" "Day.Charge" "Eve.Mins" "Eve.Calls" "Eve.Charge" "Night.Mins" "Night.Calls" "Night.Charge" "Intl.Mins" "Intl.Calls" "Intl.Charge" "CustServ.Calls" "Churn."
"UT" 117 510 "341-3663" "no" "yes" 20 205.7 98 34.97 136.1 107 11.57 159.4 147 7.17 8.7 3 2.35 2 "False."
"UT" 95 415 "341-7112" "no" "no" 0 157.9 103 26.84 259.6 90 22.07 230 117 10.35 14 2 3.78 0 "False."
"UT" 89 415 "345-9690" "no" "no" 0 89.7 80 15.25 179.8 81 15.28 145.7 120 6.56 9.5 4 2.57 2 "False."
"UT" 111 510 "347-4982" "no" "no" 0 191.3 80 32.52 138.5 94 11.77 246 107 11.07 6.4 3 1.73 2 "False."
"UT" 61 415 "349-3843" "yes" "yes" 29 128.2 119 21.79 171.7 83 14.59 250.9 114 11.29 11.7 6 3.16 3 "False."
"UT" 138 510 "353-7407" "no" "no" 0 205.9 96 35 257.1 94 21.85 209 63 9.4 12.1 8 3.27 0 "False."
"UT" 118 415 "355-3602" "no" "yes" 24 118.1 83 20.08 109.6 72 9.32 245.5 73 11.05 16.9 2 4.56 1 "False."
"UT" 81 415 "355-6422" "no" "no" 0 129.9 121 22.08 230.1 105 19.56 140.5 123 6.32 13.3 3 3.59 0 "False."
"UT" 108 415 "355-9356" "no" "no" 0 210.6 117 35.8 164.2 103 13.96 201.4 68 9.06 9.4 5 2.54 0 "False."
"UT" 112 415 "358-5953" "no" "no" 0 115.8 108 19.69 243.3 111 20.68 184.6 78 8.31 13.1 5 3.54 1 "False."
"UT" 103 415 "368-5647" "no" "no" 0 189.8 110 32.27 115.5 83 9.82 191.3 103 8.61 12.2 4 3.29 0 "False."
"UT" 72 415 "368-8026" "no" "no" 0 118.2 106 20.09 167.2 136 14.21 214.2 106 9.64 12.2 3 3.29 3 "False."
"UT" 144 510 "370-2451" "no" "yes" 37 219.9 102 37.38 222.1 77 18.88 118.5 111 5.33 10 4 2.7 1 "False."
"UT" 100 408 "370-9296" "no" "no" 0 185 122 31.45 182.5 92 15.51 274.9 92 12.37 5.1 8 1.38 1 "False."
"UT" 32 510 "370-9563" "no" "yes" 26 243.5 137 41.4 236.8 108 20.13 173.3 149 7.8 9 9 2.43 1 "False."
"UT" 110 415 "375-3826" "no" "no" 0 271.1 108 46.09 237 122 20.15 239.9 122 10.8 9.8 5 2.65 2 "True."
"UT" 148 510 "377-9520" "no" "no" 0 203 92 34.51 150.9 125 12.83 245.5 131 11.05 14.6 9 3.94 1 "False."
"UT" 100 408 "384-1549" "no" "no" 0 179.1 123 30.45 196.6 132 16.71 186.7 116 8.4 10.2 10 2.75 1 "False."
"UT" 105 415 "385-8184" "no" "no" 0 106.4 71 18.09 240.1 83 20.41 147.7 114 6.65 5.3 4 1.43 6 "True."
"UT" 83 510 "386-6114" "no" "no" 0 208.9 71 35.51 214.8 92 18.26 247.9 108 11.16 13 5 3.51 1 "False."
"UT" 49 415 "394-4520" "no" "no" 0 266.3 90 45.27 207.8 117 17.66 205 98 9.23 14 2 3.78 2 "True."
"UT" 73 415 "394-9934" "no" "no" 0 182.3 115 30.99 199.2 97 16.93 120.2 113 5.41 18 5 4.86 1 "False."
"UT" 105 415 "395-7857" "no" "yes" 40 236.5 111 40.21 117 110 9.95 221.1 115 9.95 8.1 3 2.19 2 "False."
"UT" 164 510 "397-3939" "no" "no" 0 192.1 95 32.66 249.8 94 21.23 132.6 100 5.97 7.3 3 1.97 3 "False."
"UT" 162 408 "398-1959" "no" "no" 0 184.5 118 31.37 224 95 19.04 180.5 82 8.12 11.6 3 3.13 1 "False."
"UT" 190 415 "398-9870" "no" "yes" 22 166.5 93 28.31 183 92 15.56 121 102 5.44 8.5 3 2.3 0 "False."
"UT" 36 415 "401-5485" "no" "yes" 16 149.4 111 25.4 131.8 113 11.2 132.7 87 5.97 6.7 2 1.81 0 "False."
"UT" 61 510 "402-9980" "yes" "no" 0 78.2 103 13.29 195.9 149 16.65 108 100 4.86 10.1 6 2.73 2 "False."
"UT" 157 408 "403-4298" "no" "no" 0 229.8 90 39.07 147.9 121 12.57 241.4 108 10.86 9.6 7 2.59 3 "False."
"UT" 96 415 "404-3211" "no" "no" 0 160.2 117 27.23 267.5 67 22.74 228.5 68 10.28 9.3 5 2.51 2 "False."
"UT" 82 510 "406-4604" "yes" "no" 0 208.8 101 35.5 213.7 87 18.16 175.1 86 7.88 12.4 6 3.35 3 "False."
"UT" 81 415 "407-5774" "no" "yes" 24 130.1 117 22.12 196 61 16.66 139.3 123 6.27 11.4 5 3.08 0 "False."
"UT" 4 510 "413-6346" "yes" "no" 0 145.3 89 24.7 303.8 93 25.82 206.1 82 9.27 8.9 4 2.4 0 "False."
"UT" 144 415 "416-9615" "no" "no" 0 139.6 96 23.73 124.2 93 10.56 95.6 75 4.3 15 4 4.05 2 "False."
"UT" 134 415 "417-2221" "no" "no" 0 258.8 85 44 129.5 114 11.01 193.6 106 8.71 10.9 7 2.94 2 "False."
"UT" 104 408 "418-4637" "no" "no" 0 263.4 101 44.78 235.5 117 20.02 102 146 4.59 13 4 3.51 0 "False."
"VA" 107 510 "330-2662" "no" "yes" 27 283.4 104 48.18 224.1 152 19.05 241.3 63 10.86 14.4 7 3.89 2 "True."
"VA" 67 415 "330-7486" "no" "no" 0 138.9 65 23.61 208.9 109 17.76 232.4 82 10.46 9.2 3 2.48 2 "False."
"VA" 150 510 "334-5634" "no" "no" 0 169.2 123 28.76 216.8 83 18.43 179.4 107 8.07 12.6 3 3.4 1 "False."
"VA" 121 510 "339-2792" "no" "yes" 28 110 94 18.7 141.5 76 12.03 237.3 87 10.68 6.4 3 1.73 2 "False."
"VA" 113 408 "348-4961" "no" "yes" 34 44.9 63 7.63 134.2 82 11.41 168.4 118 7.58 13.3 3 3.59 1 "False."
"VA" 10 415 "352-5697" "no" "no" 0 222.2 127 37.77 153.1 125 13.01 227.4 80 10.23 12.9 4 3.48 1 "False."
"VA" 106 415 "353-8928" "no" "no" 0 235.2 121 39.98 220.6 87 18.75 236.3 91 10.63 11.8 4 3.19 1 "False."
"VA" 76 510 "356-2992" "no" "yes" 33 189.7 66 32.25 212.8 65 18.09 165.7 108 7.46 10 5 2.7 1 "False."
"VA" 44 408 "356-4146" "no" "no" 0 204.6 117 34.78 205.2 94 17.44 164.6 84 7.41 10.7 5 2.89 0 "False."
"VA" 11 408 "358-6796" "no" "yes" 24 131.5 98 22.36 230.2 111 19.57 283.7 87 12.77 10 3 2.7 2 "False."
"VA" 138 415 "359-7521" "no" "no" 0 251 119 42.67 91.2 96 7.75 142.2 87 6.4 13.8 3 3.73 3 "False."
"VA" 104 408 "360-2479" "no" "no" 0 138.7 107 23.58 256.9 113 21.84 234.9 74 10.57 10 3 2.7 0 "False."
"VA" 210 408 "360-8666" "no" "no" 0 104.6 121 17.78 149.5 71 12.71 255.1 67 11.48 6.5 8 1.76 2 "False."
"VA" 146 415 "363-3571" "no" "no" 0 205.4 101 34.92 134.9 77 11.47 310.5 83 13.97 10.3 2 2.78 3 "False."
"VA" 139 415 "365-9371" "yes" "no" 0 161.5 121 27.46 192.9 137 16.4 168.3 96 7.57 11.2 13 3.02 0 "False."
"VA" 77 510 "367-1398" "no" "no" 0 144.9 136 24.63 151.3 115 12.86 252.4 73 11.36 12.3 3 3.32 2 "False."
"VA" 90 415 "367-6005" "no" "no" 0 102 118 17.34 113.3 134 9.63 188.6 105 8.49 11.4 3 3.08 2 "False."
"VA" 84 415 "372-1534" "no" "no" 0 130.2 105 22.13 278 60 23.63 305.4 74 13.74 14 6 3.78 2 "False."
"VA" 75 415 "373-2091" "no" "no" 0 224.7 116 38.2 192 79 16.32 212.2 98 9.55 11.3 11 3.05 3 "False."
"VA" 114 415 "377-8067" "yes" "yes" 31 174.5 104 29.67 224.2 92 19.06 116.3 91 5.23 12.3 10 3.32 2 "False."
"VA" 136 415 "384-7216" "no" "yes" 35 205.5 86 34.94 298.5 119 25.37 214.2 104 9.64 6.9 4 1.86 1 "False."
"VA" 94 415 "384-9254" "yes" "no" 0 235.6 131 40.05 194.8 107 16.56 170.6 93 7.68 8.6 4 2.32 1 "False."
"VA" 123 408 "386-7976" "no" "no" 0 154.3 107 26.23 183 111 15.56 54 134 2.43 10.9 8 2.94 0 "False."
"VA" 104 415 "386-9790" "no" "yes" 23 280.2 136 47.63 220.5 92 18.74 136.9 102 6.16 13.3 3 3.59 4 "True."
"VA" 143 510 "387-7641" "no" "no" 0 110.1 113 18.72 169 59 14.37 166.7 94 7.5 9.2 2 2.48 1 "False."
"VA" 130 408 "389-7012" "no" "no" 0 211.2 119 35.9 231.1 120 19.64 220.9 80 9.94 6.3 9 1.7 2 "False."
"VA" 182 415 "391-7982" "no" "no" 0 176.1 90 29.94 174.9 106 14.87 234.7 134 10.56 9.7 4 2.62 1 "False."
"VA" 34 415 "392-9342" "no" "no" 0 151 102 25.67 131.4 101 11.17 186.6 86 8.4 9.9 7 2.67 0 "False."
"VA" 103 510 "393-4621" "no" "no" 0 167.8 121 28.53 212.9 123 18.1 208.2 73 9.37 13 3 3.51 5 "False."
"VA" 158 415 "396-2719" "no" "no" 0 222.8 101 37.88 203 128 17.26 210.6 106 9.48 6.9 2 1.86 2 "False."
"VA" 102 510 "398-5788" "no" "no" 0 174.5 79 29.67 236.8 136 20.13 270.4 110 12.17 8.5 5 2.3 0 "False."
"VA" 99 415 "400-6257" "no" "yes" 42 216 125 36.72 232.3 104 19.75 215.5 100 9.7 9.3 4 2.51 2 "False."
"VA" 118 408 "404-2877" "no" "no" 0 154.8 71 26.32 244 73 20.74 159.6 81 7.18 12.8 4 3.46 0 "False."
"VA" 128 415 "409-8796" "no" "no" 0 216 111 36.72 153.7 115 13.06 227 74 10.22 12.7 4 3.43 1 "False."
"VA" 136 408 "411-5078" "no" "no" 0 142.3 79 24.19 158 113 13.43 177.5 75 7.99 6 11 1.62 2 "False."
"VA" 127 408 "414-1246" "no" "yes" 25 173 91 29.41 245.8 64 20.89 300 99 13.5 4.8 3 1.3 0 "False."
"VA" 74 408 "416-5341" "no" "no" 0 165.3 120 28.1 198.5 106 16.87 208.5 102 9.38 9.8 3 2.65 1 "False."
"VT" 43 408 "331-8713" "no" "no" 0 135.8 125 23.09 163.2 88 13.87 229.8 106 10.34 12.6 3 3.4 0 "False."
"VT" 152 510 "333-9664" "no" "yes" 20 214.6 108 36.48 96.6 82 8.21 170.7 145 7.68 7.9 5 2.13 1 "False."
"VT" 159 415 "335-2019" "no" "no" 0 275.8 103 46.89 189.5 108 16.11 223.9 93 10.08 7.4 5 2 2 "False."
"VT" 93 510 "338-7709" "no" "yes" 32 218.7 117 37.18 115 61 9.78 192.7 85 8.67 9.4 5 2.54 2 "False."
"VT" 120 415 "338-9950" "no" "no" 0 149.2 98 25.36 193.6 88 16.46 248.9 119 11.2 11.1 5 3 1 "False."
"VT" 107 510 "342-5062" "no" "yes" 28 201.8 79 34.31 304.9 128 25.92 225.6 133 10.15 11.9 8 3.21 1 "False."
"VT" 128 408 "344-1362" "no" "no" 0 227.9 130 38.74 302.6 71 25.72 191.5 82 8.62 5.5 7 1.49 1 "False."
"VT" 165 510 "345-1998" "no" "no" 0 242.9 126 41.29 209.8 65 17.83 228.4 126 10.28 0 0 0 1 "False."
"VT" 64 408 "349-2157" "no" "no" 0 145.5 116 24.74 228.4 110 19.41 273.4 91 12.3 8.9 8 2.4 1 "False."
"VT" 63 415 "351-5576" "no" "no" 0 142.5 92 24.23 208.3 102 17.71 228.9 120 10.3 7.5 2 2.03 2 "False."
"VT" 111 408 "351-9537" "no" "no" 0 99.3 112 16.88 270.5 136 22.99 225.3 94 10.14 9 6 2.43 3 "False."
"VT" 59 408 "357-5801" "no" "no" 0 151.8 98 25.81 209.9 92 17.84 266.9 86 12.01 11.9 5 3.21 1 "False."
"VT" 113 510 "359-7648" "no" "no" 0 207.2 113 35.22 256 80 21.76 211 87 9.49 9.9 1 2.67 1 "False."
"VT" 94 408 "359-7788" "no" "no" 0 118.7 90 20.18 205.1 57 17.43 172.2 100 7.75 10.4 6 2.81 3 "False."
"VT" 75 510 "377-8267" "no" "no" 0 209.4 133 35.6 211.5 121 17.98 291.2 123 13.1 7.2 4 1.94 1 "False."
"VT" 95 510 "378-3508" "yes" "yes" 41 136.8 91 23.26 200.8 61 17.07 133.7 67 6.02 10.3 9 2.78 5 "True."
"VT" 100 415 "382-6135" "no" "yes" 25 215.9 90 36.7 257.9 92 21.92 180.2 157 8.11 11.6 4 3.13 1 "False."
"VT" 48 415 "384-2908" "no" "no" 0 197.7 64 33.61 136.7 126 11.62 244.4 81 11 13.2 5 3.56 4 "False."
"VT" 122 415 "386-6535" "no" "no" 0 136.7 115 23.24 243.1 137 20.66 188.9 110 8.5 8.6 4 2.32 0 "False."
"VT" 128 510 "388-6441" "no" "yes" 29 179.3 104 30.48 225.9 86 19.2 323 78 14.54 8.6 7 2.32 0 "False."
"VT" 103 510 "390-2805" "no" "no" 0 246.5 47 41.91 195.5 84 16.62 200.5 96 9.02 11.7 4 3.16 1 "False."
"VT" 95 510 "395-6369" "no" "no" 0 203.4 96 34.58 168.6 61 14.33 173 105 7.79 13.7 3 3.7 2 "False."
"VT" 60 415 "400-2738" "no" "no" 0 193.9 118 32.96 85 110 7.23 210.1 134 9.45 13.2 8 3.56 3 "False."
"VT" 121 415 "400-3343" "yes" "yes" 44 254.1 127 43.2 180.2 108 15.32 196.2 129 8.83 8.7 4 2.35 3 "False."
"VT" 120 415 "401-4052" "no" "no" 0 221.3 106 37.62 267.6 98 22.75 111.5 80 5.02 9.3 7 2.51 0 "False."
"VT" 119 510 "403-1769" "no" "no" 0 190.4 74 32.37 215.6 113 18.33 161.2 111 7.25 10 1 2.7 2 "False."
"VT" 126 415 "403-3229" "no" "no" 0 226.2 88 38.45 140.3 114 11.93 208.9 110 9.4 6.4 2 1.73 0 "False."
"VT" 93 408 "408-5183" "no" "yes" 32 138.1 91 23.48 167.3 72 14.22 238.9 115 10.75 6.8 3 1.84 2 "False."
"VT" 193 408 "415-4857" "no" "yes" 17 124 102 21.08 202.9 81 17.25 205.1 129 9.23 12.3 3 3.32 1 "False."
"VT" 73 408 "417-2035" "no" "no" 0 213 95 36.21 188.8 104 16.05 136.2 89 6.13 13.5 3 3.65 0 "False."
"VT" 72 415 "418-3017" "no" "yes" 21 138.1 113 23.48 260.1 83 22.11 135.4 118 6.09 8.2 2 2.21 2 "False."
"WA" 47 415 "329-9517" "no" "yes" 27 165 89 28.05 127.3 118 10.82 284.4 95 12.8 7.7 4 2.08 2 "False."
"WA" 46 510 "332-1502" "no" "no" 0 90.4 108 15.37 276.2 77 23.48 146.5 111 6.59 12.7 2 3.43 1 "False."
"WA" 55 415 "333-2611" "no" "no" 0 194.1 121 33 176.6 110 15.01 302.8 136 13.63 7 7 1.89 2 "False."
"WA" 83 408 "338-4472" "no" "no" 0 134.8 96 22.92 167.2 78 14.21 161.5 123 7.27 7.7 5 2.08 2 "False."
"WA" 51 408 "338-6981" "no" "no" 0 232.4 109 39.51 187.4 95 15.93 231.2 107 10.4 9.1 3 2.46 1 "False."
"WA" 143 510 "340-4989" "no" "no" 0 160.4 120 27.27 285.9 104 24.3 182.5 85 8.21 6.9 4 1.86 3 "False."
"WA" 184 408 "344-3131" "no" "no" 0 151.7 93 25.79 178.5 77 15.17 229.1 111 10.31 13.1 8 3.54 2 "False."
"WA" 174 408 "352-6068" "no" "yes" 33 167.8 91 28.53 205.3 91 17.45 130 132 5.85 14.5 4 3.92 4 "False."
"WA" 166 408 "354-9492" "no" "no" 0 274.3 110 46.63 52.9 109 4.5 246.1 119 11.07 10.9 5 2.94 0 "False."
"WA" 137 408 "357-3187" "no" "no" 0 208.8 120 35.5 225.3 100 19.15 221.6 130 9.97 11.1 5 3 0 "False."
"WA" 55 408 "357-6039" "no" "no" 0 285.7 124 48.57 230.9 106 19.63 230.7 140 10.38 14.8 7 4 0 "True."
"WA" 109 415 "361-8239" "no" "no" 0 184 120 31.28 120.4 119 10.23 153.7 86 6.92 11 3 2.97 0 "False."
"WA" 82 510 "362-5579" "no" "no" 0 265.2 122 45.08 178.7 102 15.19 174.7 90 7.86 10.7 9 2.89 2 "False."
"WA" 60 415 "366-8939" "yes" "no" 0 205.9 97 35 277.4 117 23.58 202 139 9.09 11 2 2.97 0 "False."
"WA" 84 415 "367-5226" "no" "no" 0 289.1 100 49.15 233.8 97 19.87 223.5 148 10.06 12.7 2 3.43 2 "True."
"WA" 83 415 "369-4384" "no" "no" 0 221.4 103 37.64 231.8 103 19.7 122.5 100 5.51 9.8 5 2.65 3 "False."
"WA" 97 408 "373-8908" "no" "no" 0 276.1 82 46.94 201.1 106 17.09 231.3 73 10.41 8.9 4 2.4 0 "True."
"WA" 90 415 "374-9576" "yes" "no" 0 148.2 96 25.19 220.4 111 18.73 134.2 97 6.04 9.2 1 2.48 4 "True."
"WA" 161 415 "378-8137" "no" "no" 0 151.6 117 25.77 219.4 87 18.65 224.7 68 10.11 4 5 1.08 1 "False."
"WA" 119 415 "380-6631" "no" "yes" 26 161.3 97 27.42 250.3 110 21.28 142.4 92 6.41 6.6 8 1.78 1 "False."
"WA" 100 408 "382-4932" "no" "no" 0 70.8 94 12.04 215.6 102 18.33 230.8 125 10.39 9.5 1 2.57 6 "True."
"WA" 86 510 "387-6498" "no" "no" 0 150.5 92 25.59 120.3 95 10.23 271.2 96 12.2 9 2 2.43 1 "False."
"WA" 104 415 "390-2320" "no" "no" 0 139.7 78 23.75 202.6 119 17.22 203.6 102 9.16 11.3 5 3.05 2 "False."
"WA" 29 415 "397-7411" "no" "no" 0 157.4 122 26.76 145 75 12.33 281.8 92 12.68 9.3 2 2.51 1 "False."
"WA" 136 408 "403-5575" "no" "no" 0 152.6 97 25.94 208.9 85 17.76 119.1 99 5.36 5 10 1.35 1 "False."
"WA" 63 408 "404-9539" "no" "no" 0 149.3 104 25.38 273.6 75 23.26 206.6 72 9.3 9.1 4 2.46 0 "False."
"WA" 106 408 "416-4464" "no" "no" 0 193.6 66 32.91 238.2 82 20.25 176.4 107 7.94 12.9 3 3.48 0 "False."
"WA" 167 415 "416-5660" "no" "no" 0 169.2 124 28.76 173.3 108 14.73 216.5 64 9.74 12.4 4 3.35 4 "False."
"WA" 166 408 "416-5849" "yes" "yes" 35 128.2 138 21.79 274.5 113 23.33 298.9 130 13.45 8.8 7 2.38 2 "False."
"WA" 110 415 "418-1775" "no" "no" 0 241.2 105 41 174.3 85 14.82 245.3 59 11.04 8.5 4 2.3 2 "False."
"WA" 171 408 "419-1863" "no" "no" 0 270.5 69 45.99 230 112 19.55 136 111 6.12 9.6 5 2.59 1 "True."
"WA" 118 510 "422-2571" "no" "no" 0 113 80 19.21 150.1 87 12.76 204.3 115 9.19 10.8 4 2.92 2 "False."
"WA" 62 415 "422-3454" "no" "no" 0 100 98 17 173.5 95 14.75 218 122 9.81 10.1 4 2.73 0 "False."
"WA" 81 415 "422-6685" "no" "no" 0 183.6 116 31.21 152.6 98 12.97 212.2 99 9.55 12.2 6 3.29 3 "False."
"WI" 131 415 "331-3174" "no" "yes" 39 69.1 122 11.75 101.3 136 8.61 104.8 94 4.72 9.1 4 2.46 0 "False."
"WI" 87 415 "331-4184" "no" "no" 0 238 97 40.46 164.5 97 13.98 282.5 132 12.71 10.6 6 2.86 2 "False."
"WI" 129 415 "333-8954" "no" "yes" 37 205 94 34.85 165.4 103 14.06 185 81 8.32 11.7 8 3.16 1 "False."
"WI" 45 408 "335-9501" "no" "no" 0 112.8 108 19.18 218.8 120 18.6 240.2 106 10.81 9 3 2.43 2 "False."
"WI" 122 510 "338-8784" "no" "yes" 28 166 62 28.22 233.9 88 19.88 170.1 84 7.65 7.7 3 2.08 2 "False."
"WI" 142 408 "343-3227" "no" "yes" 24 239.8 103 40.77 285.9 65 24.3 256.7 106 11.55 9.5 4 2.57 0 "True."
"WI" 127 415 "343-9365" "no" "no" 0 218.6 93 37.16 149.9 130 12.74 204.6 131 9.21 9.2 5 2.48 2 "False."
"WI" 153 510 "349-3112" "no" "no" 0 159.5 103 27.12 275.5 90 23.42 176.7 126 7.95 10.1 2 2.73 1 "False."
"WI" 51 408 "350-7288" "no" "no" 0 197.8 60 33.63 221 64 18.79 168.6 134 7.59 8.9 5 2.4 1 "False."
"WI" 63 510 "354-3545" "no" "yes" 13 214.2 61 36.41 181.2 88 15.4 174 68 7.83 10.3 2 2.78 0 "False."
"WI" 44 415 "355-7705" "yes" "no" 0 62.3 92 10.59 275 82 23.38 138.7 108 6.24 10.8 3 2.92 1 "False."
"WI" 165 408 "360-5636" "no" "no" 0 156 88 26.52 276.1 81 23.47 175.9 94 7.92 9.3 5 2.51 1 "False."
"WI" 102 408 "360-7839" "no" "no" 0 200.6 106 34.1 152.5 127 12.96 199.4 128 8.97 7.7 2 2.08 3 "False."
"WI" 74 408 "363-7979" "no" "no" 0 177.4 136 30.16 240.3 104 20.43 237.3 133 10.68 12 3 3.24 0 "False."
"WI" 54 415 "364-8981" "no" "no" 0 116.8 119 19.86 123.1 123 10.46 217.5 101 9.79 12 2 3.24 1 "False."
"WI" 166 510 "366-9074" "no" "no" 0 173.9 103 29.56 276.4 83 23.49 190.8 113 8.59 15.3 5 4.13 0 "False."
"WI" 143 510 "367-3439" "no" "no" 0 194.3 99 33.03 123.6 133 10.51 229.5 99 10.33 10.2 2 2.75 2 "False."
"WI" 62 415 "368-9073" "no" "no" 0 86.3 84 14.67 238.7 99 20.29 238.4 79 10.73 12.5 1 3.38 2 "False."
"WI" 123 415 "371-8452" "no" "no" 0 172.2 92 29.27 162.6 76 13.82 250.3 101 11.26 8.7 4 2.35 1 "False."
"WI" 120 408 "374-8187" "no" "yes" 26 239.4 94 40.7 259.4 88 22.05 238 132 10.71 7.7 3 2.08 0 "False."
"WI" 117 408 "375-8493" "no" "yes" 14 80.2 81 13.63 219 103 18.62 122.6 102 5.52 8.6 2 2.32 1 "False."
"WI" 91 408 "377-7276" "no" "yes" 44 216.6 101 36.82 173.1 98 14.71 242.1 95 10.89 9.1 3 2.46 1 "False."
"WI" 126 415 "378-3722" "yes" "yes" 34 244.9 118 41.63 219.6 105 18.67 210.8 136 9.49 9.7 6 2.62 4 "False."
"WI" 70 415 "379-9859" "no" "no" 0 156.4 108 26.59 171 116 14.54 196.1 96 8.82 8.6 4 2.32 2 "False."
"WI" 133 510 "380-3161" "no" "no" 0 187 65 31.79 141.4 128 12.02 238.2 108 10.72 10 8 2.7 2 "False."
"WI" 85 408 "381-5878" "yes" "no" 0 165.4 107 28.12 196 126 16.66 349.2 110 15.71 9.6 7 2.59 2 "False."
"WI" 137 510 "382-1227" "no" "no" 0 155.5 81 26.44 133.1 94 11.31 253.1 77 11.39 9.1 2 2.46 1 "False."
"WI" 111 415 "382-6438" "no" "no" 0 246.5 108 41.91 216.3 89 18.39 179.6 99 8.08 12.7 3 3.43 2 "False."
"WI" 62 415 "383-6373" "no" "no" 0 281 66 47.77 160.6 108 13.65 77.9 74 3.51 0 0 0 1 "False."
"WI" 72 408 "383-9448" "no" "no" 0 179.9 113 30.58 149.8 112 12.73 168.2 79 7.57 9.8 7 2.65 2 "False."
"WI" 107 408 "392-5296" "no" "no" 0 134 104 22.78 174.5 94 14.83 311.1 79 14 7.3 3 1.97 3 "False."
"WI" 93 415 "392-6286" "no" "no" 0 152.1 141 25.86 215.5 107 18.32 262.4 111 11.81 12 7 3.24 1 "False."
"WI" 105 415 "394-6505" "no" "yes" 34 218.5 61 37.15 196.7 74 16.72 151.1 103 6.8 9.9 4 2.67 2 "False."
"WI" 107 510 "395-8330" "no" "yes" 25 248.6 91 42.26 119.3 115 10.14 194.3 83 8.74 12 1 3.24 1 "False."
"WI" 142 510 "397-4968" "no" "no" 0 232.1 102 39.46 168.2 110 14.3 197.3 120 8.88 9.9 3 2.67 1 "False."
"WI" 90 408 "400-5831" "no" "no" 0 61.3 91 10.42 194.4 94 16.52 143.1 80 6.44 11.4 9 3.08 1 "False."
"WI" 184 408 "401-5915" "no" "yes" 12 200.3 76 34.05 253.6 105 21.56 149.3 93 6.72 10.2 5 2.75 0 "False."
"WI" 16 510 "405-5305" "no" "no" 0 229.6 78 39.03 205.7 108 17.48 166.2 91 7.48 10.8 2 2.92 0 "False."
"WI" 105 408 "406-2213" "no" "no" 0 147.7 103 25.11 222.7 78 18.93 163.5 102 7.36 12.8 3 3.46 2 "False."
"WI" 81 415 "408-6089" "no" "yes" 33 161.6 117 27.47 123 90 10.46 261.3 101 11.76 12.2 5 3.29 1 "False."
"WI" 162 408 "412-8811" "no" "no" 0 177.1 131 30.11 114.7 122 9.75 153.6 88 6.91 6.5 6 1.76 3 "False."
"WI" 120 415 "414-2905" "no" "yes" 29 244.3 140 41.53 322.3 89 27.4 166.8 83 7.51 10.6 6 2.86 0 "True."
"WI" 112 408 "417-5813" "no" "no" 0 167.8 88 28.53 247.9 81 21.07 155.1 108 6.98 11.9 4 3.21 0 "False."
"WI" 69 510 "418-6455" "yes" "no" 0 279.8 90 47.57 248.7 91 21.14 171 118 7.69 8.4 10 2.27 2 "False."
"WI" 73 415 "419-4894" "no" "no" 0 157.1 109 26.71 268.8 83 22.85 181.5 91 8.17 10 8 2.7 0 "False."
"WV" 63 510 "329-7102" "no" "no" 0 132.9 122 22.59 67 62 5.7 160.4 121 7.22 9.9 2 2.67 3 "False."
"WV" 137 408 "330-3589" "no" "no" 0 174.4 120 29.65 156.3 98 13.29 136.5 121 6.14 10.2 5 2.75 0 "False."
"WV" 173 415 "332-1109" "no" "no" 0 191.4 114 32.54 168.5 138 14.32 109.3 99 4.92 10.3 3 2.78 1 "False."
"WV" 86 415 "332-2258" "no" "yes" 38 123 158 20.91 133.9 119 11.38 138.2 103 6.22 13.3 4 3.59 1 "False."
"WV" 87 415 "332-3693" "no" "no" 0 124.3 91 21.13 173.4 105 14.74 256.3 109 11.53 7.5 5 2.03 3 "False."
"WV" 21 415 "332-5582" "no" "no" 0 91.9 109 15.62 198.4 111 16.86 171.7 125 7.73 13 7 3.51 2 "False."
"WV" 92 510 "335-7257" "no" "yes" 16 184 99 31.28 76.4 134 6.49 185.1 96 8.33 12.7 3 3.43 2 "False."
"WV" 85 408 "336-5616" "no" "no" 0 225 81 38.25 176.9 63 15.04 194.3 110 8.74 7.1 2 1.92 3 "False."
"WV" 120 510 "341-8667" "no" "no" 0 192.6 123 32.74 206.4 105 17.54 283.2 93 12.74 10.8 3 2.92 1 "False."
"WV" 90 415 "344-4478" "no" "no" 0 205.7 138 34.97 161.9 83 13.76 269.7 104 12.14 12.5 6 3.38 2 "False."
"WV" 117 510 "344-5766" "yes" "no" 0 198.4 121 33.73 249.5 104 21.21 162.8 115 7.33 10.5 5 2.84 1 "False."
"WV" 145 408 "346-4919" "no" "yes" 31 216 94 36.72 225.1 123 19.13 234.7 109 10.56 10.7 1 2.89 2 "False."
"WV" 70 510 "348-3777" "no" "yes" 30 143.4 72 24.38 170 92 14.45 127.9 68 5.76 9.4 4 2.54 3 "False."
"WV" 43 415 "348-5767" "no" "no" 0 199.9 108 33.98 288.4 80 24.51 180.6 103 8.13 11.3 7 3.05 1 "False."
"WV" 143 510 "350-1354" "no" "no" 0 202.8 109 34.48 165.8 104 14.09 143.9 71 6.48 4.6 4 1.24 1 "False."
"WV" 62 415 "351-3169" "no" "no" 0 189.5 122 32.22 103.8 95 8.82 180.6 106 8.13 10.8 5 2.92 2 "False."
"WV" 191 408 "351-8398" "no" "no" 0 162 104 27.54 241.2 120 20.5 210.4 83 9.47 10.9 7 2.94 1 "False."
